event_case,market,sequence_id,event_id,event_title,event_type,pos95_start,pos95_end,peak_date,event_end,overlap_start,overlap_end,overlap_days,sales_duration,overlap_sum_residual,overlap_sum_sales,event_duration,max_outlier,start_lag,peak_lag,bill,ratio_pop,max_customer,mean_customer,min_customer,mean_duration,tot_pop,impact_pop,totalDamage,totalDamage_gdp,totalApprovedIhpAmount,totalApprovedIhpAmount_gdp,start_date,end_date,sum_residual,sum_sales,event_start,event_group
fema_only,Nashville SMM xAOC,NA,DR-4712-TN,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADO",Severe Storm,NA,NA,NA,2023-03-03,NA,NA,NA,NA,0,0,3,NA,NA,NA,0.012182165,0.529513348,237317,19287.66763293,9,3.90625,2983938,1580035,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-01,Severe Storms
fema_only,Nashville SMM xAOC,NA,DR-4702-KY,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",Severe Storm,NA,NA,NA,2023-03-04,NA,NA,NA,NA,0,0,2,NA,NA,NA,0.001365134,0.064680298,48865,26292.5750733,4043,29.083333333333332,2983938,193002,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-03,Severe Storms
fema_only,Nashville SMM xAOC,NA,DR-4701-TN,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",Severe Storm,NA,NA,NA,2023-04-01,NA,NA,NA,NA,0,0,2,NA,NA,NA,9.77e-4,0.144012376,7467,689.63082539,4,6.375,2983938,429724,1881720.49,0.10062982746145896,416681.39,0.02228310559667705,NA,NA,NA,NA,2023-03-31,Severe Storms
fema_only,Nashville SMM xAOC,NA,DR-4735-TN,SEVERE STORMS AND STRAIGHT-LINE WINDS,Severe Storm,NA,NA,NA,2023-07-21,NA,NA,NA,NA,0,0,4,NA,NA,NA,1.94e-4,0.010827638,10954,703.3718173,0,43.25,2983938,32309,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-18,Severe Storms
fema_only,Nashville SMM xAOC,NA,DR-4742-TN,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADO",Severe Storm,NA,NA,NA,2023-08-07,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0.020975972,7023,4001.4743593,12,5.625,2983938,62591,NA,NA,NA,NA,NA,NA,NA,NA,2023-08-07,Severe Storms
fema_only,Nashville SMM xAOC,NA,DR-4751-TN,SEVERE STORMS AND TORNADOES,Severe Storm,NA,NA,NA,2023-12-09,NA,NA,NA,NA,0,0,1,NA,NA,NA,0.001564476,0.427079584,54528,8668.537975700001,667,1.9642857142857144,2983938,1274379,12304.49,0.00161733763164702,15580.69,0.00204797080285542,NA,NA,NA,NA,2023-12-09,Severe Storms
fema_only,New Orleans SMM xAOC,NA,EM-3413-LA,FLOODING,Flood,NA,NA,NA,2019-06-17,NA,NA,NA,NA,0,0,39,NA,NA,NA,0,0.062613209,777,37.99853209,1,15,1766640,110615,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-10,Flood
fema_only,New Orleans SMM xAOC,NA,DR-4559-LA,HURRICANE LAURA,Hurricane,NA,NA,NA,2020-08-27,NA,NA,NA,NA,0,0,6,NA,NA,NA,0.006931059,0.941456663,15119,753.15710627,12,10.125,1766640,1663215,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-22,Tropical Storms
fema_only,New Orleans SMM xAOC,NA,EM-3538-LA,TROPICAL STORMS LAURA  AND MARCO,Hurricane,NA,NA,NA,2020-08-27,NA,NA,NA,NA,0,0,6,NA,NA,NA,0,0.941456663,15119,753.15710627,12,10.125,1766640,1663215,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-22,Tropical Storms
fema_only,New Orleans SMM xAOC,NA,EM-3543-LA,HURRICANE SALLY,Hurricane,NA,NA,NA,2020-09-16,NA,NA,NA,NA,0,0,4,NA,NA,NA,0.002736647,0.941456663,10778,987.129513317,16,5.625,1766640,1663215,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,Tropical Storms
fema_only,New Orleans SMM xAOC,NA,EM-3544-MS,HURRICANE SALLY,Hurricane,NA,NA,NA,2020-09-17,NA,NA,NA,NA,0,0,4,NA,NA,NA,6.29e-5,0.058543337,670,37.05328844,2,0.875,1766640,103425,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-14,Tropical Storms
fema_only,New Orleans SMM xAOC,NA,DR-4577-LA,HURRICANE ZETA,Hurricane,NA,NA,NA,2020-10-29,NA,NA,NA,NA,0,0,4,NA,NA,NA,0.043247959,0.941456663,519485,130866.9018398,25,27.833333333333332,1766640,1663215,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-26,Tropical Storms
fema_only,New Orleans SMM xAOC,NA,EM-3549-LA,TROPICAL STORM ZETA,Hurricane,NA,NA,NA,2020-10-29,NA,NA,NA,NA,0,0,4,NA,NA,NA,0,0.941456663,519485,130866.9018398,25,27.833333333333332,1766640,1663215,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-26,Tropical Storms
fema_only,New Orleans SMM xAOC,NA,EM-3550-MS,HURRICANE ZETA,Hurricane,NA,NA,NA,2020-10-29,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,0.058543337,32000,7599.245834,2,25.5,1766640,103425,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-27,Tropical Storms
fema_only,New Orleans SMM xAOC,NA,DR-4576-MS,HURRICANE ZETA,Hurricane,NA,NA,NA,2020-10-29,NA,NA,NA,NA,0,0,2,NA,NA,NA,0.0169176,0.026985124,20924,8226.795656,1,25.5,1766640,47673,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-28,Tropical Storms
fema_only,New Orleans SMM xAOC,NA,DR-4590-LA,SEVERE WINTER STORMS,Severe Ice Storm,NA,NA,NA,2021-02-19,NA,NA,NA,NA,0,0,9,NA,NA,NA,1.34e-4,0.941456663,78658,3195.91879513,11,35.75,1766640,1663215,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-11,Winter Storms
fema_only,New Orleans SMM xAOC,NA,EM-3556-LA,SEVERE WINTER STORM,Severe Ice Storm,NA,NA,NA,2021-02-19,NA,NA,NA,NA,0,0,9,NA,NA,NA,0,0.941456663,78658,3195.91879513,11,35.75,1766640,1663215,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-11,Winter Storms
fema_only,New Orleans SMM xAOC,NA,DR-4606-LA,"SEVERE STORMS, TORNADOES, AND FLOODING",Flood,NA,NA,NA,2021-05-21,NA,NA,NA,NA,0,0,5,NA,NA,NA,0,0.055256306,1378,62.42607143,1,14.5,1766640,97618,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-17,Flood
fema_only,New Orleans SMM xAOC,NA,EM-3574-LA,TROPICAL STORM NICHOLAS,Coastal Storm,NA,NA,NA,2021-09-18,NA,NA,NA,NA,0,0,7,NA,NA,NA,3.2e-6,0.941456663,158637,71230.05529424,24922,130.47916666666666,1766640,1663215,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-12,Tropical Storms
fema_only,New York SMM xAOC,NA,EM-3535-CT,TROPICAL STORM ISAIAS,Hurricane,NA,NA,NA,2020-08-04,NA,NA,NA,NA,0,0,1,NA,NA,NA,0.11945859,0.5577724980000001,175182,33121.69792,2,21.75,21214705,11832979,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-04,Tropical Storms
fema_only,New York SMM xAOC,NA,DR-4597-NJ,SEVERE WINTER STORM AND SNOWSTORM,Snowstorm,NA,NA,NA,2021-02-02,NA,NA,NA,NA,0,0,3,NA,NA,NA,0.008406672,0.063410733,8315,574.6879976,8,8.4375,21214705,1345240,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-31,Winter Storms
fema_only,New York SMM xAOC,NA,DR-4629-CT,REMNANTS OF HURRICANE IDA,Hurricane,NA,NA,NA,2021-09-02,NA,NA,NA,NA,0,0,2,NA,NA,NA,0.003160092,0.044515726,9453,2742.71308,1,23.75,21214705,944388,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-01,Tropical Storms
fema_only,New York SMM xAOC,NA,EM-3572-NY,REMNANTS OF HURRICANE IDA,Hurricane,NA,NA,NA,2021-09-03,NA,NA,NA,NA,0,0,3,NA,NA,NA,0.413567951,1,69699,13185.03629216,32,34.714285714285715,21214705,21214705,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-01,Tropical Storms
fema_only,New York SMM xAOC,NA,DR-4694-NY,SEVERE WINTER STORM AND SNOWSTORM,Snowstorm,NA,NA,NA,2022-12-28,NA,NA,NA,NA,0,0,6,NA,NA,NA,3.12e-4,0.069683976,7902,491.6486895,4,43.5,21214705,1478325,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-23,Winter Storms
fema_only,New York SMM xAOC,NA,DR-4723-NY,SEVERE STORMS AND FLOODING,Severe Storm,NA,NA,NA,2023-07-10,NA,NA,NA,NA,0,0,2,NA,NA,NA,0.010498328,0.05202745,8371,2028.8495833,10,20.25,21214705,1103747,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-09,Severe Storms
fema_only,New York SMM xAOC,NA,DR-4725-NJ,SEVERE STORM AND FLOODING,Severe Storm,NA,NA,NA,2023-07-15,NA,NA,NA,NA,0,0,2,NA,NA,NA,0.002391933,0.004970845,1145,399.6014093,4,25.5,21214705,105455,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-14,Severe Storms
fema_only,New York SMM xAOC,NA,DR-4755-NY,SEVERE STORM AND FLOODING,Flood,NA,NA,NA,2023-09-30,NA,NA,NA,NA,0,0,3,NA,NA,NA,0.0012826,0.230352909,4539,909.0578547,89,42.75,21214705,4886869,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-28,Flood
fema_only,Norfolk/Portsmouth/Newport News SMM xAOC,NA,DR-4543-NC,"SEVERE STORMS, TORNADOES, AND FLOODING",Severe Storm,NA,NA,NA,2020-02-19,NA,NA,NA,NA,0,0,14,NA,NA,NA,0,0.013326528,697,117.3970983,1,5.5,1018870,13578,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-06,Severe Storms
fema_only,Norfolk/Portsmouth/Newport News SMM xAOC,NA,DR-4588-NC,TROPICAL STORM ETA,Severe Storm,NA,NA,NA,2020-11-15,NA,NA,NA,NA,0,0,4,NA,NA,NA,0,0.023204138,1192,125.8174603,1,5.5,1018870,23642,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-12,Severe Storms
fema_only,Orlando/Daytona Beach/Melborne SMM xAOC,NA,EM-3551-FL,HURRICANE ETA,Hurricane,NA,NA,NA,2020-11-12,NA,NA,NA,NA,0,0,6,NA,NA,NA,0,0.114138681,7362,289.70386838999997,2,19.375,4378612,499769,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-07,Tropical Storms
fema_only,Orlando/Daytona Beach/Melborne SMM xAOC,NA,EM-3561-FL,TROPICAL STORM ELSA,Severe Storm,NA,NA,NA,2021-07-08,NA,NA,NA,NA,0,0,5,NA,NA,NA,9.14e-6,0.197941722,6116,223.44439762,3,18.833333333333332,4378612,866710,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-04,Severe Storms
fema_only,Philadelphia SMM xAOC,NA,DR-4566-DE,TROPICAL STORM ISAIAS,Hurricane,NA,NA,NA,2020-08-07,NA,NA,NA,NA,0,0,4,NA,NA,NA,0.002115083,0.090958676,35579,7312.790949,5,58,8151317,741433,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-04,Tropical Storms
fema_only,Philadelphia SMM xAOC,NA,DR-4574-NJ,TROPICAL STORM ISAIAS,Hurricane,NA,NA,NA,2020-08-04,NA,NA,NA,NA,0,0,1,NA,NA,NA,0.007395722,0.160126026,227936,106164.492509,36,11.541666666666666,8151317,1305238,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-04,Tropical Storms
fema_only,Philadelphia SMM xAOC,NA,DR-4597-NJ,SEVERE WINTER STORM AND SNOWSTORM,Snowstorm,NA,NA,NA,2021-02-02,NA,NA,NA,NA,0,0,3,NA,NA,NA,0.001069029,0.011316822,240,24.29674338,4,2.5,8151317,92247,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-31,Winter Storms
fema_only,Philadelphia SMM xAOC,NA,DR-4618-PA,REMNANTS OF HURRICANE IDA,Hurricane,NA,NA,NA,2021-09-05,NA,NA,NA,NA,0,0,6,NA,NA,NA,0.068925445,0.544747922,87768,14005.2838147,20,86.45833333333333,8151317,4440413,21340344.59,1.375004373090845,11056382.85,0.7123865645749922,NA,NA,NA,NA,2021-08-31,Tropical Storms
fema_only,Philadelphia SMM xAOC,NA,DR-4627-DE,REMNANTS OF HURRICANE IDA,Hurricane,NA,NA,NA,2021-09-07,NA,NA,NA,NA,0,0,7,NA,NA,NA,0.001490792,0.068693317,3338,182.6833041,4,60.75,8151317,559941,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-01,Tropical Storms
fema_only,Philadelphia SMM xAOC,NA,EM-3573-NJ,REMNANTS OF HURRICANE IDA,Hurricane,NA,NA,NA,2021-09-03,NA,NA,NA,NA,0,0,3,NA,NA,NA,0.011318809,0.534830874,27949,3194.013820229,32,17.21875,8151317,4359576,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-01,Tropical Storms
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5284-AZ,MUSEUM FIRE,Fire,NA,NA,NA,2019-08-12,NA,NA,NA,NA,0,0,22,NA,NA,NA,0,0.024897,0,0,0,0,5782504,143967,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-22,Fire
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5310-AZ,EAST DESERT FIRE,Fire,NA,NA,NA,2020-05-22,NA,NA,NA,NA,0,0,6,NA,NA,NA,0,0.776871231,0,0,0,0,5782504,4492261,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-17,Fire
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5311-AZ,OCOTILLO FIRE,Fire,NA,NA,NA,2020-06-03,NA,NA,NA,NA,0,0,5,NA,NA,NA,0,0.776871231,0,0,0,0,5782504,4492261,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-30,Fire
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5313-AZ,BUSH FIRE,Fire,NA,NA,NA,2020-07-06,NA,NA,NA,NA,0,0,17,NA,NA,NA,0,0.786223062,0,0,0,0,5782504,4546338,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-20,Fire
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5314-AZ,AQUILA FIRE,Fire,NA,NA,NA,2020-06-26,NA,NA,NA,NA,0,0,4,NA,NA,NA,0,0.776871231,0,0,0,0,5782504,4492261,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-23,Fire
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5315-AZ,AVONDALE FIRE,Fire,NA,NA,NA,2020-06-30,NA,NA,NA,NA,0,0,4,NA,NA,NA,0,0.776871231,0,0,0,0,5782504,4492261,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-27,Fire
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5340-AZ,GRIFFIN FIRE,Fire,NA,NA,NA,2020-09-06,NA,NA,NA,NA,0,0,21,NA,NA,NA,0,0.009351831,0,0,0,0,5782504,54077,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-17,Fire
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5385-AZ,MARGO FIRE,Fire,NA,NA,NA,2021-04-10,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,0.079833927,1654,353.1997019,1,3,5782504,461640,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-08,Fire
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5389-AZ,TELEGRAPH FIRE,Fire,NA,NA,NA,2021-06-24,NA,NA,NA,NA,0,0,19,NA,NA,NA,0,0.089185758,3444,344.9358433,6,76.25,5782504,515717,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-06,Fire
fema_only,Phoenix/Prescott SMM xAOC,NA,DR-4620-AZ,SEVERE STORMS AND FLOODING,Flood,NA,NA,NA,2021-07-24,NA,NA,NA,NA,0,0,3,NA,NA,NA,6.77e-4,0.044099235,5461,598.8936294,14,11.25,5782504,255004,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-22,Flood
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5435-AZ,CROOKS FIRE,Fire,NA,NA,NA,2022-05-02,NA,NA,NA,NA,0,0,15,NA,NA,NA,0,0.040823491,658,47.75056755,0,5.75,5782504,236062,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-18,Fire
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5434-AZ,TUNNEL 2 FIRE,Fire,NA,NA,NA,2022-04-28,NA,NA,NA,NA,0,0,10,NA,NA,NA,0,0.024897,3772,209.1742217,0,33.75,5782504,143967,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-19,Fire
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5441-AZ,PIPELINE FIRE,Fire,NA,NA,NA,2022-06-24,NA,NA,NA,NA,0,0,13,NA,NA,NA,0,0.024897,4629,496.8801703,5,41.75,5782504,143967,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-12,Fire
fema_only,Phoenix/Prescott SMM xAOC,NA,FM-5466-AZ,DIAMOND FIRE,Fire,NA,NA,NA,2023-07-07,NA,NA,NA,NA,0,0,11,NA,NA,NA,0,0.776871231,0,0,0,0,5782504,4492261,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-27,Fire
fema_only,Pittsburgh SMM xAOC,NA,DR-4455-WV,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Flood,NA,NA,NA,2019-06-30,NA,NA,NA,NA,0,0,2,NA,NA,NA,0,0.012005179,0,0,0,0,2788713,33479,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-29,Flood
fema_only,Portland OR SMM xAOC,NA,DR-4432-OR,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Severe Storm,NA,NA,NA,2019-02-26,NA,NA,NA,NA,0,0,4,NA,NA,NA,3.63e-5,0.007099706,1494,144.1355299,1,25.25,3471552,24647,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-23,Severe Storms
fema_only,Portland OR SMM xAOC,NA,DR-4452-OR,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Flood,NA,NA,NA,2019-04-21,NA,NA,NA,NA,0,0,16,NA,NA,NA,0.001880956,0.039783935,1466,11.94918965,1,0.3333333333333333,3471552,138112,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-06,Flood
fema_only,Portland OR SMM xAOC,NA,DR-4539-WA,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Flood,NA,NA,NA,2020-02-10,NA,NA,NA,NA,0,0,22,NA,NA,NA,3.43e-5,0.001273206,0,0,0,0,3471552,4420,NA,NA,NA,NA,NA,NA,NA,NA,2020-01-20,Flood
fema_only,Portland OR SMM xAOC,NA,DR-4519-OR,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Flood,NA,NA,NA,2020-02-09,NA,NA,NA,NA,0,0,5,NA,NA,NA,4.41e-4,0.00770059,153,15.79310819,1,2,3471552,26733,1765610.86,1.7965455783129711,2170689.94,2.208721922788495,NA,NA,NA,NA,2020-02-05,Flood
fema_only,Portland OR SMM xAOC,NA,FM-5327-OR,MOSIER CREEK FIRE,Fire,NA,NA,NA,2020-08-19,NA,NA,NA,NA,0,0,8,NA,NA,NA,0,0.007642691,685,52.378881989999996,1,2.5,3471552,26532,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-12,Fire
fema_only,Portland OR SMM xAOC,NA,FM-5341-OR,WHITE RIVER FIRE,Fire,NA,NA,NA,2020-09-10,NA,NA,NA,NA,0,0,25,NA,NA,NA,0,0.007642691,0,0,0,0,3471552,26532,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-17,Fire
fema_only,Portland OR SMM xAOC,NA,DR-4593-WA,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",Severe Storm,NA,NA,NA,2021-01-16,NA,NA,NA,NA,0,0,19,NA,NA,NA,5.95e-4,0.043017647,566,165.1764706,1,0.6875,3471552,149338,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-29,Severe Storms
fema_only,Portland OR SMM xAOC,NA,DR-4599-OR,SEVERE WINTER STORM,Severe Storm,NA,NA,NA,2021-02-15,NA,NA,NA,NA,0,0,5,NA,NA,NA,0.021820812,0.313442518,265873,114934.853356,28,83.85,3471552,1088132,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-11,Severe Storms
fema_only,Portland OR SMM xAOC,NA,DR-4650-WA,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",Flood,NA,NA,NA,2022-01-15,NA,NA,NA,NA,0,0,21,NA,NA,NA,0.003763097,0.043017647,157,65.66666667,0,0.125,3471552,149338,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-26,Flood
fema_only,Portland OR SMM xAOC,NA,FM-5446-OR,MILLER ROAD FIRE,Fire,NA,NA,NA,2022-08-07,NA,NA,NA,NA,0,0,6,NA,NA,NA,0,0.007642691,0,0,0,0,3471552,26532,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-02,Fire
fema_only,Portland OR SMM xAOC,NA,FM-5456-WA,NAKIA CREEK FIRE,Fire,NA,NA,NA,2022-10-22,NA,NA,NA,NA,0,0,7,NA,NA,NA,0,0.144421573,1572,78.13326869,1,2.25,3471552,501367,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-16,Fire
fema_only,Portland OR SMM xAOC,NA,DR-4682-WA,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",Severe Storm,NA,NA,NA,2022-11-08,NA,NA,NA,NA,0,0,6,NA,NA,NA,1.66e-4,0.004757526,0,0,0,0,3471552,16516,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-03,Severe Storms
fema_only,Portland OR SMM xAOC,NA,FM-5467-WA,TUNNEL FIVE FIRE,Fire,NA,NA,NA,2023-07-11,NA,NA,NA,NA,0,0,10,NA,NA,NA,0,0.003484321,0,0,0,0,3471552,12096,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-02,Fire
fema_only,Portland OR SMM xAOC,NA,FM-5470-WA,NEWELL ROAD FIRE,Fire,NA,NA,NA,2023-07-29,NA,NA,NA,NA,0,0,9,NA,NA,NA,0,0.006461951,0,0,0,0,3471552,22433,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-21,Fire
fema_only,Portland OR SMM xAOC,NA,FM-5483-OR,LIBERTY FIRE,Fire,NA,NA,NA,2023-08-24,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0.100115741,0,0,0,0,3471552,347557,NA,NA,NA,NA,NA,NA,NA,NA,2023-08-24,Fire
fema_only,Providence RI/New Bedford MA SMM xAOC,NA,FM-5464-RI,QUEENS RIVER FIRE,Fire,NA,NA,NA,2023-04-16,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,0.077544241,0,0,0,0,1623254,125874,NA,NA,NA,NA,NA,NA,NA,NA,2023-04-14,Fire
fema_only,Providence RI/New Bedford MA SMM xAOC,NA,DR-4753-RI,"SEVERE STORMS, FLOODING, AND TORNADOES",Severe Storm,NA,NA,NA,2023-09-13,NA,NA,NA,NA,0,0,4,NA,NA,NA,0,0.392453676,336,69.46095375,1,20.75,1623254,637052,1854307.74,0.05240991553419752,3046611.31,0.0861090303288228,NA,NA,NA,NA,2023-09-10,Severe Storms
fema_only,Providence RI/New Bedford MA SMM xAOC,NA,DR-4780-MA,SEVERE STORMS AND FLOODING,Flood,NA,NA,NA,2023-09-13,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,0.348125432,2844,167.1167129,0,2.5,1623254,565096,3418737.01,0.1275691252139986,5062837.350000001,0.1889182262195298,NA,NA,NA,NA,2023-09-11,Flood
fema_only,Providence RI/New Bedford MA SMM xAOC,NA,EM-3599-MA,HURRICANE LEE,Hurricane,NA,NA,NA,2023-09-17,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,0.348125432,1435,167.9900246,1,5.75,1623254,565096,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-15,Tropical Storms
fema_only,Providence RI/New Bedford MA SMM xAOC,NA,DR-4765-RI,SEVERE STORM AND FLOODING,Severe Storm,NA,NA,NA,2023-12-19,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,0.571173088,34368,8515.354394,3,38.75,1623254,927159,2574096.17,0.07275392316843877,4923460.21,0.13915604631089032,NA,NA,NA,NA,2023-12-17,Severe Storms
fema_only,Raleigh/Durham/Fayetteville SMM xAOC,NA,DR-4543-NC,"SEVERE STORMS, TORNADOES, AND FLOODING",Severe Storm,NA,NA,NA,2020-02-19,NA,NA,NA,NA,0,0,14,NA,NA,NA,0,0.037454608,2096,79.72981917,1,29,3308111,123904,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-06,Severe Storms
fema_only,Raleigh/Durham/Fayetteville SMM xAOC,NA,EM-3534-NC,HURRICANE ISAIAS,Hurricane,NA,NA,NA,2020-08-04,NA,NA,NA,NA,0,0,5,NA,NA,NA,0,0.990712827,50501,4771.54455668,22,15.420454545454543,3308111,3277388,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-31,Tropical Storms
fema_only,Raleigh/Durham/Fayetteville SMM xAOC,NA,DR-4588-NC,TROPICAL STORM ETA,Severe Storm,NA,NA,NA,2020-11-15,NA,NA,NA,NA,0,0,4,NA,NA,NA,8.78e-6,0.059422432,4837,64.36601621,1,1.75,3308111,196576,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-12,Severe Storms
fema_only,Raleigh/Durham/Fayetteville SMM xAOC,NA,DR-4602-VA,SEVERE WINTER STORMS,Severe Ice Storm,NA,NA,NA,2021-02-13,NA,NA,NA,NA,0,0,3,NA,NA,NA,3.02e-4,0.009287173,11709,1819.999226,1,15.25,3308111,30723,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-11,Winter Storms
fema_only,Sacramento/Stockton/Modesto SMM xAOC,NA,DR-4431-CA,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Severe Storm,NA,NA,NA,2019-02-15,NA,NA,NA,NA,0,0,3,NA,NA,NA,8.36e-4,0.014754708,3575,1092.55297,2,16.375,4581114,67593,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-13,Severe Storms
fema_only,Sacramento/Stockton/Modesto SMM xAOC,NA,DR-4434-CA,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Severe Storm,NA,NA,NA,2019-03-01,NA,NA,NA,NA,0,0,6,NA,NA,NA,0.002659009,0.115372156,7951,327.880127013,3,6.15,4581114,528533,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-24,Severe Storms
fema_only,Sacramento/Stockton/Modesto SMM xAOC,NA,DR-4558-CA,WILDFIRES,Fire,NA,NA,NA,2020-09-26,NA,NA,NA,NA,0,0,44,NA,NA,NA,0.004843204,0.321256358,111259,4316.04136397,8,186.0625,4581114,1471712,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-14,Fire
fema_only,Sacramento/Stockton/Modesto SMM xAOC,NA,FM-5331-CA,LNU LIGHTNING FIRE COMPLEX,Fire,NA,NA,NA,2020-10-02,NA,NA,NA,NA,0,0,47,NA,NA,NA,0,0.145696658,0,0,0,0,4581114,667453,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-17,Fire
